Separation S1-S2,Separation S2-S3,X-corr,tick
57.0,80.0,0.9983449546868078,0.0
58.0,80.0,0.9985088196052919,0.0
59.0,80.0,0.9986617896825173,0.0
60.0,80.0,0.9988000000000001,0.0
61.0,80.0,0.9989209105749015,0.0
62.0,80.0,0.9990272811669644,0.0
63.0,80.0,0.9991231964715763,0.0
64.0,80.0,0.9992127411841253,0.0
65.0,80.0,0.9992999999999999,0.0
66.0,80.0,0.9993878978548448,0.0
67.0,80.0,0.9994747206453358,0.0
68.0,80.0,0.9995575945084036,0.0
69.0,80.0,0.9996336455809812,0.0
70.0,80.0,0.9997000000000003,0.0
71.0,80.0,0.9997546980057183,0.0
72.0,80.0,0.9997994362516939,0.0
73.0,80.0,0.9998368254948101,0.0
74.0,80.0,0.9998694764919509,0.0
75.0,80.0,0.9999000000000003,0.0
76.0,80.0,0.9999301101222833,0.0
77.0,80.0,0.9999579343478917,0.0
78.0,80.0,0.9999807035123586,0.0
79.0,80.0,0.9999956484512168,0.0
80.0,80.0,1.0000000000000002,0.0
81.0,80.0,0.9999920615051505,0.0
82.0,80.0,0.9999744263567419,0.0
83.0,80.0,0.9999507604557586,0.0
84.0,80.0,0.9999247297031834,0.0
85.0,80.0,0.9999000000000005,0.0
86.0,80.0,0.9998792438571176,0.0
87.0,80.0,0.9998611602251432,0.0
88.0,80.0,0.9998434546646102,0.0
89.0,80.0,0.9998238327360512,0.0
90.0,80.0,0.9998,0.0
91.0,80.0,0.9997701630663813,0.0
92.0,80.0,0.9997345327426875,0.0
93.0,80.0,0.9996938208858034,0.0
94.0,80.0,0.9996487393526127,0.0
95.0,80.0,0.9996000000000005,0.0
96.0,80.0,0.9995481038773585,0.0
97.0,80.0,0.9994927088041086,0.0
98.0,80.0,0.9994332617921792,0.0
99.0,80.0,0.9993692098535,0.0
100.0,80.0,0.9993,0.0
101.0,80.0,0.9992254214241867,0.0
102.0,80.0,0.9991466320408809,0.0
103.0,80.0,0.999065131945482,0.0
104.0,80.0,0.9989824212333885,0.0
105.0,80.0,0.9989000000000002,0.0
106.0,80.0,0.9988190104258959,0.0
107.0,80.0,0.9987391630323701,0.0
108.0,80.0,0.9986598104258958,0.0
109.0,80.0,0.9985803052129479,0.0
110.0,80.0,0.9985000000000004,0.0
111.0,80.0,0.9984185368722316,0.0
112.0,80.0,0.9983367158296421,0.0
113.0,80.0,0.9982556263509367,0.0
114.0,80.0,0.9981763579148211,0.0
115.0,80.0,0.9981,0.0
116.0,80.0,0.9980276420851792,0.0
117.0,80.0,0.9979603736490635,1.0
118.0,80.0,0.9978992841703583,1.0
119.0,80.0,0.9978454631277687,1.0
120.0,80.0,0.9978000000000001,1.0
40.0,81.0,0.9952667820109772,1.0
41.0,81.0,0.9953937588493186,1.0
42.0,81.0,0.9955427621688998,1.0
43.0,81.0,0.9957103526997431,1.0
44.0,81.0,0.9958930911718715,1.0
45.0,81.0,0.9960875383153073,1.0
46.0,81.0,0.9962902548600752,1.0
47.0,81.0,0.9964978015361966,1.0
48.0,81.0,0.996706739073695,1.0
49.0,81.0,0.9969136282025938,1.0
50.0,81.0,0.9971150296529149,1.0
51.0,81.0,0.9973084157292881,1.0
52.0,81.0,0.9974949050347657,1.0
53.0,81.0,0.9976765277470051,1.0
54.0,81.0,0.9978553140436641,1.0
55.0,81.0,0.9980332941024014,0.0
56.0,81.0,0.998211448000163,0.0
57.0,81.0,0.9983865554110447,0.0
58.0,81.0,0.9985543459084312,0.0
59.0,81.0,0.9987105490657067,0.0
60.0,81.0,0.9988508944562551,0.0
61.0,81.0,0.998972574709105,0.0
62.0,81.0,0.9990786346758621,0.0
63.0,81.0,0.9991735822637753,0.0
64.0,81.0,0.9992619253800936,0.0
65.0,81.0,0.9993481719320672,0.0
66.0,81.0,0.9994355326893416,0.0
67.0,81.0,0.9995220298711476,0.0
68.0,81.0,0.9996043885591118,0.0
69.0,81.0,0.9996793338348615,0.0
70.0,81.0,0.9997435907800245,0.0
71.0,81.0,0.9997949075400148,0.0
72.0,81.0,0.9998351245153966,0.0
73.0,81.0,0.9998671051705215,0.0
74.0,81.0,0.9998937129697415,0.0
75.0,81.0,0.9999178113774083,0.0
76.0,81.0,0.9999413870192904,0.0
77.0,81.0,0.9999629191668226,0.0
78.0,81.0,0.9999800102528575,0.0
79.0,81.0,0.999990262710246,0.0
80.0,81.0,0.9999912789718413,0.0
81.0,81.0,0.9999815382356579,0.0
82.0,81.0,0.9999630267603662,0.0
83.0,81.0,0.9999386075697984,0.0
84.0,81.0,0.9999111436877882,0.0
85.0,81.0,0.9998834981381682,0.0
86.0,81.0,0.9998577836187067,0.0
87.0,81.0,0.9998331115229113,0.0
88.0,81.0,0.9998078429182239,0.0
89.0,81.0,0.9997803388720865,0.0
90.0,81.0,0.9997489604519428,0.0
91.0,81.0,0.9997124493445756,0.0
92.0,81.0,0.9996710697141364,0.0
93.0,81.0,0.9996254663441175,0.0
94.0,81.0,0.999576284018011,0.0
95.0,81.0,0.9995241675193104,0.0
96.0,81.0,0.9994694844084999,0.0
97.0,81.0,0.9994114933540348,0.0
98.0,81.0,0.9993491758013602,0.0
99.0,81.0,0.9992815131959236,0.0
100.0,81.0,0.9992074869831719,0.0
101.0,81.0,0.9991265962963233,0.0
102.0,81.0,0.9990404110196853,0.0
103.0,81.0,0.9989510187253382,0.0
104.0,81.0,0.9988605069853609,0.0
105.0,81.0,0.9987709633718336,0.0
106.0,81.0,0.9986839929626712,0.0
107.0,81.0,0.9985992708591303,0.0
108.0,81.0,0.9985159896683011,0.0
109.0,81.0,0.9984333419972762,0.0
110.0,81.0,0.9983505204531472,0.0
111.0,81.0,0.9982670312625033,0.0
112.0,81.0,0.9981836351299216,0.0
113.0,81.0,0.9981014063794793,0.0
114.0,81.0,0.9980214193352518,0.0
115.0,81.0,0.9979447483213149,1.0
116.0,81.0,0.9978724676617451,1.0
117.0,81.0,0.9978056516806175,1.0
118.0,81.0,0.9977453747020082,1.0
119.0,81.0,0.9976927110499935,1.0
120.0,81.0,0.9976487350486489,1.0
40.0,82.0,0.9952232096536808,1.0
41.0,82.0,0.9953576625288065,1.0
42.0,82.0,0.9955135513688332,1.0
43.0,82.0,0.9956874676636267,1.0
44.0,82.0,0.9958760029030523,1.0
45.0,82.0,0.9960757485769764,1.0
46.0,82.0,0.9962832961752649,1.0
47.0,82.0,0.9964952371877838,1.0
48.0,82.0,0.9967081631043987,1.0
49.0,82.0,0.9969186654149759,1.0
50.0,82.0,0.9971233356093804,1.0
51.0,82.0,0.9973197145808881,1.0
52.0,82.0,0.99750914083641,1.0
53.0,82.0,0.9976939022862664,1.0
54.0,82.0,0.9978762868407766,1.0
55.0,82.0,0.9980585824102619,0.0
56.0,82.0,0.9982418777615574,0.0
57.0,82.0,0.9984224650875602,0.0
58.0,82.0,0.9985954374376811,0.0
59.0,82.0,0.9987558878613326,0.0
60.0,82.0,0.9988989094079264,0.0
61.0,82.0,0.9990212841029326,0.0
62.0,82.0,0.9991265498760509,0.0
63.0,82.0,0.9992199336330394,0.0
64.0,82.0,0.9993066622796553,0.0
65.0,82.0,0.9993919627216576,0.0
66.0,82.0,0.9994795406559466,0.0
67.0,82.0,0.999567016943996,0.0
68.0,82.0,0.9996504912384223,0.0
69.0,82.0,0.9997260631918419,0.0
70.0,82.0,0.9997898324568715,0.0
71.0,82.0,0.9998390433047637,0.0
72.0,82.0,0.9998755184813148,0.0
73.0,82.0,0.9999022253509569,0.0
74.0,82.0,0.9999221312781222,0.0
75.0,82.0,0.9999382036272436,0.0
76.0,82.0,0.9999526780739062,0.0
77.0,82.0,0.9999648635383079,0.0
78.0,82.0,0.9999733372517997,0.0
79.0,82.0,0.9999766764457318,0.0
80.0,82.0,0.999973458351456,0.0
81.0,82.0,0.9999627370676951,0.0
82.0,82.0,0.9999454741626626,0.0
83.0,82.0,0.9999231080719435,0.0
84.0,82.0,0.9998970772311236,0.0
85.0,82.0,0.9998688200757885,0.0
86.0,82.0,0.9998393920316873,0.0
87.0,82.0,0.9998083164852233,0.0
88.0,82.0,0.9997747338129638,0.0
89.0,82.0,0.9997377843914754,0.0
90.0,82.0,0.9996966085973258,0.0
91.0,82.0,0.9996506332579206,0.0
92.0,82.0,0.9996004310040196,0.0
93.0,82.0,0.9995468609172213,0.0
94.0,82.0,0.9994907820791242,0.0
95.0,82.0,0.9994330535713275,0.0
96.0,82.0,0.9993741316739392,0.0
97.0,82.0,0.9993128614611057,0.0
98.0,82.0,0.999247685205482,0.0
99.0,82.0,0.9991770451797244,0.0
100.0,82.0,0.9990993836564888,0.0
101.0,82.0,0.9990138102736271,0.0
102.0,82.0,0.9989221041297754,0.0
103.0,82.0,0.9988267116887656,0.0
104.0,82.0,0.9987300794144299,0.0
105.0,82.0,0.9986346537706015,0.0
106.0,82.0,0.998542352893385,0.0
107.0,82.0,0.9984529816079792,0.0
108.0,82.0,0.9983658164118552,0.0
109.0,82.0,0.9982801338024846,0.0
110.0,82.0,0.9981952102773397,0.0
111.0,82.0,0.9981105923896076,0.0
112.0,82.0,0.9980269069153386,0.0
113.0,82.0,0.9979450506862999,1.0
114.0,82.0,0.9978659205342586,1.0
115.0,82.0,0.9977904132909804,1.0
116.0,82.0,0.9977194257882329,1.0
117.0,82.0,0.9976538548577827,1.0
118.0,82.0,0.997594597331396,1.0
119.0,82.0,0.9975425500408397,1.0
120.0,82.0,0.9974986098178807,1.0
40.0,83.0,0.9951662462908959,1.0
41.0,83.0,0.9953123328138331,1.0
42.0,83.0,0.9954779541912477,1.0
43.0,83.0,0.9956599266462034,1.0
44.0,83.0,0.9958550664017634,1.0
45.0,83.0,0.9960601896809914,1.0
46.0,83.0,0.9962721127069518,1.0
47.0,83.0,0.996487651702708,1.0
48.0,83.0,0.9967036228913236,1.0
49.0,83.0,0.9969168424958624,1.0
50.0,83.0,0.997124126739388,1.0
51.0,83.0,0.9973232289515075,1.0
52.0,83.0,0.9975156508879991,1.0
53.0,83.0,0.9977038314111845,1.0
54.0,83.0,0.9978902093833845,1.0
55.0,83.0,0.9980772236669212,0.0
56.0,83.0,0.9982659873416808,0.0
57.0,83.0,0.9984523103578072,0.0
58.0,83.0,0.9986306768830084,0.0
59.0,83.0,0.9987955710849932,0.0
60.0,83.0,0.9989414771314707,0.0
61.0,83.0,0.9990647874833024,0.0
62.0,83.0,0.999169527773964,0.0
63.0,83.0,0.9992616319300835,0.0
64.0,83.0,0.9993470338782906,0.0
65.0,83.0,0.9994316675452137,0.0
66.0,83.0,0.999519733094691,0.0
67.0,83.0,0.9996084956393959,0.0
68.0,83.0,0.9996934865292115,0.0
69.0,83.0,0.9997702371140205,0.0
70.0,83.0,0.9998342787437061,0.0
71.0,83.0,0.9998823606911688,0.0
72.0,83.0,0.9999161039213792,0.0
73.0,83.0,0.9999383473223248,0.0
74.0,83.0,0.9999519297819938,0.0
75.0,83.0,0.9999596901883746,0.0
76.0,83.0,0.9999639832354118,0.0
77.0,83.0,0.9999652268408787,0.0
78.0,83.0,0.9999633547285041,0.0
79.0,83.0,0.9999583006220181,0.0
80.0,83.0,0.99994999824515,0.0
81.0,83.0,0.9999383409240994,0.0
82.0,83.0,0.9999230603949444,0.0
83.0,83.0,0.9999038479962321,0.0
84.0,83.0,0.9998803950665096,0.0
85.0,83.0,0.9998523929443249,0.0
86.0,83.0,0.9998195844499943,0.0
87.0,83.0,0.9997819183309098,0.0
88.0,83.0,0.9997393948162318,0.0
89.0,83.0,0.9996920141351207,0.0
90.0,83.0,0.9996397765167376,0.0
91.0,83.0,0.9995828750980619,0.0
92.0,83.0,0.9995222746473469,0.0
93.0,83.0,0.999459132840665,0.0
94.0,83.0,0.9993946073540884,0.0
95.0,83.0,0.9993298558636897,0.0
96.0,83.0,0.9992655105241115,0.0
97.0,83.0,0.9992001014042798,0.0
98.0,83.0,0.9991316330516898,0.0
99.0,83.0,0.9990581100138376,0.0
100.0,83.0,0.99897753683822,0.0
101.0,83.0,0.998888668347752,0.0
102.0,83.0,0.9987932604670281,0.0
103.0,83.0,0.9986938193960613,0.0
104.0,83.0,0.9985928513348649,0.0
105.0,83.0,0.9984928624834527,0.0
106.0,83.0,0.9983958735738492,0.0
107.0,83.0,0.9983019634661207,0.0
108.0,83.0,0.9982107255523444,0.0
109.0,83.0,0.9981217532245976,0.0
110.0,83.0,0.9980346398749582,0.0
111.0,83.0,0.9979491467161345,1.0
112.0,83.0,0.99786570624336,1.0
113.0,83.0,0.9977849187725009,1.0
114.0,83.0,0.997707384619422,1.0
115.0,83.0,0.9976337040999882,1.0
116.0,83.0,0.9975644775300657,1.0
117.0,83.0,0.997500305225519,1.0
118.0,83.0,0.9974417875022135,1.0
119.0,83.0,0.9973895246760146,1.0
120.0,83.0,0.9973441170627878,1.0
40.0,84.0,0.995092855285407,1.0
41.0,84.0,0.9952538014540268,1.0
42.0,84.0,0.9954314371932684,1.0
43.0,84.0,0.9956229563719937,1.0
44.0,84.0,0.995825552859063,1.0
45.0,84.0,0.9960364205233377,1.0
46.0,84.0,0.9962527532336793,1.0
47.0,84.0,0.9964717448589477,1.0
48.0,84.0,0.9966905892680051,1.0
49.0,84.0,0.9969064803297126,1.0
50.0,84.0,0.9971166119129303,1.0
51.0,84.0,0.9973190411949512,1.0
52.0,84.0,0.9975152785867926,1.0
53.0,84.0,0.9977076978079026,1.0
54.0,84.0,0.9978986725777287,1.0
55.0,84.0,0.9980905766157203,0.0
56.0,84.0,0.9982844149524814,0.0
57.0,84.0,0.9984757178632401,0.0
58.0,84.0,0.9986586469343804,0.0
59.0,84.0,0.9988273637522866,0.0
60.0,84.0,0.998976029903343,0.0
61.0,84.0,0.9991008335771325,0.0
62.0,84.0,0.9992060693760336,0.0
63.0,84.0,0.999298058505624,0.0
64.0,84.0,0.99938312217148,0.0
65.0,84.0,0.9994675815791798,0.0
66.0,84.0,0.9995559213456058,0.0
67.0,84.0,0.9996452797328618,0.0
68.0,84.0,0.9997309584143554,0.0
69.0,84.0,0.9998082590634967,0.0
70.0,84.0,0.9998724833536938,0.0
71.0,84.0,0.9999201150904343,0.0
72.0,84.0,0.9999523666075211,0.0
73.0,84.0,0.9999716323708352,0.0
74.0,84.0,0.9999803068462575,0.0
75.0,84.0,0.9999807844996702,0.0
76.0,84.0,0.9999753024530884,0.0
77.0,84.0,0.9999654684530663,0.0
78.0,84.0,0.9999527329022904,0.0
79.0,84.0,0.9999385462034487,0.0
80.0,84.0,0.9999243587592295,0.0
81.0,84.0,0.9999110327277093,0.0
82.0,84.0,0.9998970772885252,0.0
83.0,84.0,0.9998804133767017,0.0
84.0,84.0,0.9998589619272649,0.0
85.0,84.0,0.9998306438752409,0.0
86.0,84.0,0.9997938762275633,0.0
87.0,84.0,0.9997490602788011,0.0
88.0,84.0,0.9996970933954296,0.0
89.0,84.0,0.9996388729439255,0.0
90.0,84.0,0.9995752962907661,0.0
91.0,84.0,0.9995073351566452,0.0
92.0,84.0,0.9994362586791289,0.0
93.0,84.0,0.9993634103499993,0.0
94.0,84.0,0.99929013366104,0.0
95.0,84.0,0.9992177721040346,0.0
96.0,84.0,0.9991470858094534,0.0
97.0,84.0,0.999076501462516,0.0
98.0,84.0,0.9990038623871289,0.0
99.0,84.0,0.9989270119071992,0.0
100.0,84.0,0.9988437933466339,0.0
101.0,84.0,0.9987527755103519,0.0
102.0,84.0,0.9986554291273213,0.0
103.0,84.0,0.9985539504075218,0.0
104.0,84.0,0.998450535560933,0.0
105.0,84.0,0.9983473807975357,0.0
106.0,84.0,0.9982463383598751,0.0
107.0,84.0,0.998147884620758,0.0
108.0,84.0,0.9980521519855553,0.0
109.0,84.0,0.9979592728596401,1.0
110.0,84.0,0.9978693796483842,1.0
111.0,84.0,0.9977826207046744,1.0
112.0,84.0,0.9976992081714545,1.0
113.0,84.0,0.9976193701391844,1.0
114.0,84.0,0.9975433346983236,1.0
115.0,84.0,0.9974713299393306,1.0
116.0,84.0,0.9974035839526654,1.0
117.0,84.0,0.9973403248287868,1.0
118.0,84.0,0.9972817806581538,1.0
119.0,84.0,0.9972281795312261,1.0
120.0,84.0,0.9971797495384633,1.0
40.0,85.0,0.9950000000000004,1.0
41.0,85.0,0.9951781001990158,1.0
42.0,85.0,0.9953694669320209,1.0
43.0,85.0,0.9955717835655186,1.0
44.0,85.0,0.9957827334660109,1.0
45.0,85.0,0.9960000000000001,1.0
46.0,85.0,0.9962212665339902,1.0
47.0,85.0,0.9964442164344823,1.0
48.0,85.0,0.9966665330679799,1.0
49.0,85.0,0.9968858998009849,1.0
50.0,85.0,0.9971000000000001,1.0
51.0,85.0,0.9973072336650253,1.0
52.0,85.0,0.9975088673300511,1.0
53.0,85.0,0.9977068841625641,1.0
54.0,85.0,0.9979032673300511,1.0
55.0,85.0,0.9981,0.0
56.0,85.0,0.9982977988059081,0.0
57.0,85.0,0.9984923142453137,0.0
58.0,85.0,0.9986779302817653,0.0
59.0,85.0,0.998849030878811,0.0
60.0,85.0,0.999,0.0
61.0,85.0,0.999127171111342,0.0
62.0,85.0,0.9992346756886946,0.0
63.0,85.0,0.9993285947103757,0.0
64.0,85.0,0.9994150091547044,0.0
65.0,85.0,0.9994999999999997,0.0
66.0,85.0,0.999587916748723,0.0
67.0,85.0,0.9996761829999081,0.0
68.0,85.0,0.9997604908767317,0.0
69.0,85.0,0.99983653250237,0.0
70.0,85.0,0.9999,0.0
71.0,85.0,0.9999475618937645,0.0
72.0,85.0,0.9999797923116723,0.0
73.0,85.0,0.9999982417826977,0.0
74.0,85.0,1.000004460835815,0.0
75.0,85.0,0.9999999999999997,0.0
76.0,85.0,0.9999866356762178,0.0
77.0,85.0,0.9999670477534028,0.0
78.0,85.0,0.9999441419924782,0.0
79.0,85.0,0.9999208241543691,0.0
80.0,85.0,0.9999000000000003,0.0
81.0,85.0,0.9998834954013633,0.0
82.0,85.0,0.9998688166747183,0.0
83.0,85.0,0.9998523902473915,0.0
84.0,85.0,0.9998306425467097,0.0
85.0,85.0,0.9998000000000002,0.0
86.0,85.0,0.99975778271833,0.0
87.0,85.0,0.9997048855477272,0.0
88.0,85.0,0.9996430970179592,0.0
89.0,85.0,0.9995742056587941,0.0
90.0,85.0,0.9995000000000003,0.0
91.0,85.0,0.9994221737253176,0.0
92.0,85.0,0.9993420411343755,0.0
93.0,85.0,0.9992608216807746,0.0
94.0,85.0,0.9991797348181157,0.0
95.0,85.0,0.9991000000000005,0.0
96.0,85.0,0.9990223223804009,0.0
97.0,85.0,0.9989453499147736,0.0
98.0,85.0,0.9988672162589458,0.0
99.0,85.0,0.9987860550687455,0.0
100.0,85.0,0.9987000000000004,0.0
101.0,85.0,0.9986077367530812,0.0
102.0,85.0,0.9985101592065335,0.0
103.0,85.0,0.9984087132834452,0.0
104.0,85.0,0.9983048449069045,0.0
105.0,85.0,0.9982000000000001,0.0
106.0,85.0,0.9980955306072755,0.0
107.0,85.0,0.9979924132590949,1.0
108.0,85.0,0.9978915306072759,1.0
109.0,85.0,0.9977937653036378,1.0
110.0,85.0,0.9977000000000004,1.0
111.0,85.0,0.997610940817818,1.0
112.0,85.0,0.99752658775709,1.0
113.0,85.0,0.9974467642874538,1.0
114.0,85.0,0.997371293878545,1.0
115.0,85.0,0.9973,1.0
116.0,85.0,0.9972327061214553,1.0
117.0,85.0,0.9971692357125465,1.0
118.0,85.0,0.99710941224291,1.0
119.0,85.0,0.9970530591821825,1.0
120.0,85.0,0.9970000000000002,1.0
40.0,86.0,0.9948859439808874,2.0
41.0,86.0,0.9950824933100891,1.0
42.0,86.0,0.9952886871492527,1.0
43.0,86.0,0.9955027624758169,1.0
44.0,86.0,0.9957229562672206,1.0
45.0,86.0,0.9959475055009036,1.0
46.0,86.0,0.9961746471543056,1.0
47.0,86.0,0.9964026182048652,1.0
48.0,86.0,0.9966296556300218,1.0
49.0,86.0,0.9968539964072157,1.0
50.0,86.0,0.997073877513885,1.0
51.0,86.0,0.9972880310036905,1.0
52.0,86.0,0.9974971692351751,1.0
53.0,86.0,0.9977024996431019,1.0
54.0,86.0,0.9979052296622343,1.0
55.0,86.0,0.9981065667273363,0.0
56.0,86.0,0.9983067361277198,0.0
57.0,86.0,0.9985020345708898,0.0
58.0,86.0,0.9986877766188991,0.0
59.0,86.0,0.9988592768338012,0.0
60.0,86.0,0.9990118497776493,0.0
61.0,86.0,0.9991424279562447,0.0
62.0,86.0,0.9992544156503815,0.0
63.0,86.0,0.9993528350846014,0.0
64.0,86.0,0.9994427084834457,0.0
65.0,86.0,0.9995290580714573,0.0
66.0,86.0,0.9996155467334811,0.0
67.0,86.0,0.9997003999955757,0.0
68.0,86.0,0.9997804840441011,0.0
69.0,86.0,0.9998526650654203,0.0
70.0,86.0,0.9999138092458935,0.0
71.0,86.0,0.9999613542050385,0.0
72.0,86.0,0.999995023294993,0.0
73.0,86.0,1.000015111301051,0.0
74.0,86.0,1.0000219130085057,0.0
75.0,86.0,1.0000157232026514,0.0
76.0,86.0,0.9999974703883671,0.0
77.0,86.0,0.9999706179488719,0.0
78.0,86.0,0.9999392629869704,0.0
79.0,86.0,0.9999075026054679,0.0
80.0,86.0,0.999879433907169,0.0
81.0,86.0,0.9998577133366634,0.0
82.0,86.0,0.9998392347056805,0.0
83.0,86.0,0.9998194511677337,0.0
84.0,86.0,0.9997938158763372,0.0
85.0,86.0,0.9997577819850053,0.0
86.0,86.0,0.9997079980282082,0.0
87.0,86.0,0.9996458940642435,0.0
88.0,86.0,0.9995740955323629,0.0
89.0,86.0,0.9994952278718204,0.0
90.0,86.0,0.9994119165218691,0.0
91.0,86.0,0.9993264576464164,0.0
92.0,86.0,0.9992398303079842,0.0
93.0,86.0,0.9991526842937489,0.0
94.0,86.0,0.9990656693908864,0.0
95.0,86.0,0.9989794353865732,0.0
96.0,86.0,0.9988943546506218,0.0
97.0,86.0,0.9988096898833897,0.0
98.0,86.0,0.9987244263678698,0.0
99.0,86.0,0.9986375493870564,0.0
100.0,86.0,0.9985480442239433,0.0
101.0,86.0,0.9984551053804377,0.0
102.0,86.0,0.9983587642341027,0.0
103.0,86.0,0.998259261381415,0.0
104.0,86.0,0.998156837418851,0.0
105.0,86.0,0.9980517329428881,0.0
106.0,86.0,0.9979444490091814,1.0
107.0,86.0,0.9978365285100997,1.0
108.0,86.0,0.9977297747971893,1.0
109.0,86.0,0.9976259912219978,1.0
110.0,86.0,0.9975269811360732,1.0
111.0,86.0,0.9974341528704891,1.0
112.0,86.0,0.9973473346744303,1.0
113.0,86.0,0.9972659597766085,1.0
114.0,86.0,0.9971894614057362,1.0
115.0,86.0,0.9971172727905242,1.0
116.0,86.0,0.9970488271596863,1.0
117.0,86.0,0.9969835577419325,1.0
118.0,86.0,0.9969208977659758,1.0
119.0,86.0,0.9968602804605277,1.0
120.0,86.0,0.9968011390543007,1.0
40.0,87.0,0.9947541515079862,2.0
41.0,87.0,0.9949691750951812,2.0
42.0,87.0,0.9951904503252047,1.0
43.0,87.0,0.9954167574500051,1.0
44.0,87.0,0.9956468767215314,1.0
45.0,87.0,0.9958795883917319,1.0
46.0,87.0,0.996113672712556,1.0
47.0,87.0,0.9963479099359519,1.0
48.0,87.0,0.9965810803138683,1.0
49.0,87.0,0.9968119640982547,1.0
50.0,87.0,0.9970393415410588,1.0
51.0,87.0,0.9972622270055314,1.0
52.0,87.0,0.9974805713001288,1.0
53.0,87.0,0.9976945593446095,1.0
54.0,87.0,0.9979043760587302,1.0
55.0,87.0,0.9981102063622495,0.0
56.0,87.0,0.9983116601989184,0.0
57.0,87.0,0.998506047608462,0.0
58.0,87.0,0.9986901036545957,0.0
59.0,87.0,0.9988605634010381,0.0
60.0,87.0,0.9990141619115065,0.0
61.0,87.0,0.999148748555737,0.0
62.0,87.0,0.9992666299275413,0.0
63.0,87.0,0.9993712269267494,0.0
64.0,87.0,0.9994659604531919,0.0
65.0,87.0,0.9995542514066997,0.0
66.0,87.0,0.9996387030869495,0.0
67.0,87.0,0.9997186483930024,0.0
68.0,87.0,0.9997926026237659,0.0
69.0,87.0,0.9998590810781475,0.0
70.0,87.0,0.9999165990550555,0.0
71.0,87.0,0.9999637359788319,0.0
72.0,87.0,0.999999327775558,0.0
73.0,87.0,1.0000222744967497,0.0
74.0,87.0,1.0000314761939222,0.0
75.0,87.0,1.0000258329185923,0.0
76.0,87.0,1.0000052442102478,0.0
77.0,87.0,0.999973607560269,0.0
78.0,87.0,0.9999358199480072,0.0
79.0,87.0,0.9998967783528149,0.0
80.0,87.0,0.9998613797540443,0.0
81.0,87.0,0.9998328768002687,0.0
82.0,87.0,0.999807944816942,0.0
83.0,87.0,0.9997816147987404,0.0
84.0,87.0,0.9997489177403386,0.0
85.0,87.0,0.9997048846364128,0.0
86.0,87.0,0.9996459312710269,0.0
87.0,87.0,0.9995740125858009,0.0
88.0,87.0,0.9994924683117433,0.0
89.0,87.0,0.999404638179863,0.0
90.0,87.0,0.999313861921168,0.0
91.0,87.0,0.9992228799650463,0.0
92.0,87.0,0.9991320355344006,0.0
93.0,87.0,0.9990410725505119,0.0
94.0,87.0,0.9989497349346617,0.0
95.0,87.0,0.9988577666081323,0.0
96.0,87.0,0.9987649952867113,0.0
97.0,87.0,0.9986715838642154,0.0
98.0,87.0,0.998577779028968,0.0
99.0,87.0,0.9984838274692922,0.0
100.0,87.0,0.9983899758735113,0.0
101.0,87.0,0.9982962279482969,0.0
102.0,87.0,0.9982016154737106,0.0
103.0,87.0,0.9981049272481624,0.0
104.0,87.0,0.9980049520700619,0.0
105.0,87.0,0.9979004787378194,1.0
106.0,87.0,0.9977909536080015,1.0
107.0,87.0,0.9976784532698015,1.0
108.0,87.0,0.9975657118705699,1.0
109.0,87.0,0.9974554635576569,1.0
110.0,87.0,0.9973504424784136,1.0
111.0,87.0,0.9972527800869505,1.0
112.0,87.0,0.997162197064421,1.0
113.0,87.0,0.9970778113987396,1.0
114.0,87.0,0.9969987410778204,1.0
115.0,87.0,0.9969241040895772,1.0
116.0,87.0,0.9968530184219253,1.0
117.0,87.0,0.9967846020627775,1.0
118.0,87.0,0.9967179730000483,1.0
119.0,87.0,0.9966522492216521,1.0
120.0,87.0,0.9965865487155033,1.0
40.0,88.0,0.9946093870446413,2.0
41.0,88.0,0.9948415723738852,2.0
42.0,88.0,0.9950772861247394,1.0
43.0,88.0,0.9953157603597184,1.0
44.0,88.0,0.9955562271413362,1.0
45.0,88.0,0.9957979185321082,1.0
46.0,88.0,0.996040066594549,1.0
47.0,88.0,0.9962819033911728,1.0
48.0,88.0,0.9965226609844945,1.0
49.0,88.0,0.9967615714370288,1.0
50.0,88.0,0.9969978668112897,1.0
51.0,88.0,0.9972307577532881,1.0
52.0,88.0,0.9974593692430183,1.0
53.0,88.0,0.9976828048439695,1.0
54.0,88.0,0.9979001681196314,1.0
55.0,88.0,0.9981105626334937,0.0
56.0,88.0,0.9983129633143156,0.0
57.0,88.0,0.9985058305519297,0.0
58.0,88.0,0.998687496101437,0.0
59.0,88.0,0.9988562917179394,0.0
60.0,88.0,0.9990105491565391,0.0
61.0,88.0,0.9991491564971104,0.0
62.0,88.0,0.9992732271186219,0.0
63.0,88.0,0.9993844307248151,0.0
64.0,88.0,0.999484437019431,0.0
65.0,88.0,0.9995749157062129,0.0
66.0,88.0,0.999657293685603,0.0
67.0,88.0,0.9997320266448517,0.0
68.0,88.0,0.9997993274679114,0.0
69.0,88.0,0.9998594090387335,0.0
70.0,88.0,0.9999124842412708,0.0
71.0,88.0,0.9999583488823964,0.0
72.0,88.0,0.9999951304606712,0.0
73.0,88.0,1.0000205393975765,0.0
74.0,88.0,1.000032286114594,0.0
75.0,88.0,1.0000280810332063,0.0
76.0,88.0,1.0000068822968573,0.0
77.0,88.0,0.9999726389368403,0.0
